day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,55380,,,,,1.669,5.378,8.657,,,,7.369,7.782,,,6.045,8.588,,,,,,10.608,,,,7.431,,1.01,18.999,,,1.218,,,3.542,,,153.275,80.757,6.558,0.557,,,,,,,,,,,,,,1.148,5.1,1.326,2.04,,,6.653,,,,,119.789,106.694,205.53,0.947,1.821,,1.894,17.498,18.078,2.89,0.25,,,,,,,,,,,109.003,36.988,615.832,743.315,14.652,270.438,244.071,177.774,120.683,130.5,21.389,20.236,,,10.272,,113.829,1.224,608.882,5.61,,7.14,,,,,,,,,8.451,,1.258,,3.4,3.672,,,1.148,340.958,196.311,100.689,,13.028,1030.966,3.367,421.877,,67.15,1.107,1.248,,,,,,,,,,27.422,4.28,1.247,193.8,10.992,20.345,,,,154.751,79.098,3.452,,,0.968,1.044,1.53,0.891,1.243,386.685,281.316,131.58,215.584,34.203,12079.891,818.55,880.996,913.41,1376.329,,,,5.022,564.794,,,,86.853,,,,,,,17.26,,,,137.523,6.467,,,,80.58
0,55440,,,,,1.311,1.749,8.478,,,,5.405,6.576,,,6.573,7.112,,,,,,7.65,,,,7.114,,1.084,19.067,,,1.075,,,3.572,,,134.512,194.01,6.913,0.612,,,,,,,,,,,,,,1.318,6.63,1.734,2.38,,,7.024,,,,,120.003,106.255,155.38,1.056,4.481,,1.53,17.519,17.96,2.016,0.246,,,,,,,,,,,108.602,37.009,611.151,733.631,15.942,257.321,245.063,187.485,123.483,73.586,21.757,20.824,,,10.503,,97.595,1.275,475.561,3.57,,7.82,,,,,,,,,6.12,,1.211,,3.57,3.315,,,1.298,295.12,203.262,66.731,,17.659,499.933,3.179,425.325,,67.467,1.191,1.099,,,,,,,,,,26.835,4.332,1.02,298.86,10.889,23.949,,,,138.644,85.481,5.857,,,1.081,1.144,1.02,0.869,1.088,383.362,686.46,1157.598,208.517,41.011,2313.019,873.936,726.791,1020.0,1940.116,,,,4.76,604.976,,,,86.634,,,,,,,14.903,,,,180.975,7.223,,,,103.844
0,55500,,,,,3.876,1.683,7.62,,,,5.399,5.837,,,6.65,7.473,6.187,,,,,8.84,93.33,,,4.664,,1.093,18.76,,,1.178,,,3.419,,,207.485,129.808,6.759,0.744,,,,,,,,,,,,,,4.526,8.16,1.658,2.04,,,7.061,,,,,120.158,106.644,176.63,1.19,1.564,,1.058,17.647,18.215,2.244,0.225,,,,,,,,,,,106.999,38.366,609.226,738.017,18.035,272.59,247.689,181.995,123.161,67.422,22.325,20.591,,,16.864,,96.43,1.658,339.679,3.06,,7.14,,,,,,,,,5.44,,1.329,,3.627,6.885,,,1.081,537.412,200.222,72.608,,26.957,322.474,3.314,427.078,,68.208,1.225,1.21,,,,,,,,,,27.79,4.464,1.02,346.8,11.047,23.839,,,,160.138,124.842,4.421,,,0.853,0.946,1.02,0.931,1.415,384.648,1050.022,281.499,206.331,33.778,8524.161,725.879,734.273,1111.035,1322.07,,,,4.802,567.974,,,,81.012,,,,,,,19.037,,,,122.344,5.868,,,,62.698
0,55560,,,,,3.698,1.51,8.125,,,,4.322,5.802,3.06,,6.338,7.052,,,,,,8.67,582.42,,,4.564,,1.113,19.312,,,1.065,,,3.238,,,164.322,214.603,6.884,0.772,,,,,,,,,,,,,,1.36,7.14,1.405,1.87,,,7.097,,,,,121.049,107.349,197.472,2.066,1.556,,1.211,17.67,18.141,2.523,0.265,,,,,,,,,,,106.911,36.523,616.818,736.459,17.196,297.098,241.353,177.318,118.224,100.646,21.413,20.091,,,15.325,,93.379,1.311,613.952,3.06,,4.845,,,,,,,,,4.718,,1.084,,5.1,3.57,,,1.098,275.655,201.21,70.602,,19.519,1248.844,3.262,419.724,,65.657,1.084,1.188,,,,,,,,,,27.698,4.358,1.02,240.72,10.999,20.861,,,,184.909,139.102,2.89,,,0.814,0.917,2.04,0.965,1.209,385.511,115.94,13.26,210.266,34.117,11178.322,790.534,673.45,834.36,1451.512,,,,9.69,522.005,,,,99.129,,,,,,,17.025,,,,130.077,8.335,,,,62.092
0,55620,,,,,4.315,1.844,8.25,,,,8.012,7.018,,,6.844,8.243,,,,,,6.528,,,,20.649,,0.861,19.017,,,1.345,,,3.244,,,206.142,120.948,6.602,0.821,,,,,,,,,,,,,,1.275,4.76,1.473,2.21,,,6.775,,,,,118.444,105.139,170.34,1.133,3.287,,1.171,17.746,18.197,2.174,0.275,,,,,,,,,,,110.174,36.33,608.269,741.394,15.691,289.356,247.973,189.949,118.147,73.597,22.025,19.982,,,19.747,,105.003,1.785,295.752,,,7.82,,,,,,,,,8.415,,1.19,,3.57,3.264,,,1.128,274.89,195.258,70.739,,18.666,567.672,3.504,413.039,,67.748,1.572,1.186,,,,,,,,,,29.197,4.459,1.275,,11.007,26.299,,,,180.818,167.764,2.508,,,0.833,0.915,1.02,0.938,1.349,384.643,108.047,7.14,214.929,34.293,10409.836,786.08,718.896,818.38,2460.664,,,,4.76,760.443,,,,105.337,,,,,,,18.871,,,,186.093,8.107,,,,92.938
0,55680,,,,,1.53,6.205,7.907,,,,9.3,6.769,,,5.842,8.825,,,,,,7.268,,,,10.861,,1.011,19.583,,,1.182,,,3.128,,,211.083,143.378,6.64,0.89,,,,,,,,,,,,,,1.488,2.55,3.672,14.535,,,6.804,,,,,119.785,106.403,182.835,1.02,1.53,,1.078,17.68,18.228,2.118,0.221,,,,,,,,,,,106.369,35.677,611.576,735.154,19.283,290.197,242.858,174.215,117.34,73.63,22.043,19.762,,,10.874,,87.01,1.569,216.009,,,7.752,,,,,,,,,5.95,,1.311,,5.61,3.06,,,1.087,462.442,188.729,74.686,,15.198,320.494,3.097,418.103,,65.83,1.326,1.087,,,,,,,,,,26.966,4.471,1.02,237.15,11.024,20.449,,,,157.323,117.695,4.831,,,0.775,0.859,,0.98,1.172,385.609,786.072,463.463,218.863,37.162,9265.14,787.593,632.555,1052.385,1476.459,,,,5.78,574.614,,,,78.521,,,,,,,18.725,,,,129.187,5.521,,,,142.946
0,55740,,,,,1.517,1.496,7.854,,,,5.78,8.743,,,7.426,7.989,,,,,,5.61,,,,4.885,,1.019,19.189,,,1.084,,,3.202,,,196.633,118.442,6.885,0.65,,,,,,,,,,,,,,1.721,6.46,1.813,2.805,,,6.886,,,,,120.338,106.587,194.31,1.19,2.21,,1.129,17.657,17.984,3.725,0.266,,,,,,,,,,,108.423,37.538,608.624,736.369,17.602,297.118,246.567,182.606,120.21,64.74,21.389,20.374,,,9.793,,90.628,1.09,639.119,9.35,,9.282,,,,,,,,,7.062,,1.224,,3.57,3.468,,,1.129,404.124,198.9,71.14,,15.27,314.831,3.18,417.108,,66.795,1.136,1.084,,,,,,,,,,28.764,4.37,1.02,189.04,10.94,21.888,,,,148.891,147.926,2.847,,,0.807,0.867,1.53,0.957,1.128,385.002,707.03,95.795,207.789,30.763,6627.671,705.16,758.351,893.775,1919.664,,,,5.228,668.215,,,,82.201,,,,,,,20.321,,,,122.757,6.776,,,,78.633
0,55800,,,,,1.36,1.402,7.063,,,,5.78,6.276,,,5.955,7.86,8.769,,,,,5.865,,,,15.355,,0.885,18.976,,,1.244,,,3.162,,,174.42,126.279,7.056,1.346,,,,,,,,,,,,,,1.36,4.76,2.187,2.125,,,9.586,,,,,120.34,106.879,210.12,1.19,3.57,,1.146,18.327,18.879,1.983,0.21,,,,,,,,,,,110.357,36.394,613.237,740.863,17.098,309.354,245.217,176.754,120.335,74.739,22.379,19.944,,,11.925,,104.573,1.244,495.883,4.08,,15.364,,,,,,,,,6.651,,1.224,,3.06,4.42,,,1.113,,198.914,67.655,,25.757,346.195,3.082,420.613,,66.507,0.994,1.295,,,,,,,,,,31.225,4.623,1.728,270.753,11.918,20.457,,,,149.57,85.059,4.441,,,0.787,0.876,1.36,0.866,1.109,384.108,692.965,1541.581,206.914,34.208,13945.597,754.418,930.177,726.138,1403.066,,,,4.958,527.358,,,,88.116,,,,,,,18.808,,,,127.233,6.691,,,,70.568
0,55860,,,,,1.299,4.292,7.879,,,,6.732,6.463,,,7.608,8.869,,,,,,5.829,,,,9.532,,0.88,18.929,,,1.126,,,3.276,,,156.272,273.419,6.837,0.598,,,,,,,,,,,,,,1.36,5.1,1.417,2.72,,,6.882,,,,,119.607,105.975,160.65,1.247,1.339,,1.133,17.86,18.108,2.365,0.213,,,,,,,,,,,106.311,36.416,616.379,736.647,15.575,302.211,246.912,177.899,118.048,78.2,21.659,20.198,,,9.246,,89.667,1.071,833.166,6.63,,9.52,,,,,,,,,11.156,,1.031,,3.889,4.08,,,1.152,,209.777,66.205,,25.937,1752.696,3.04,434.985,,67.794,1.16,0.971,,,,,,,,,,31.224,4.332,2.623,324.36,11.067,31.96,,,,140.956,89.084,2.692,,,0.768,0.866,3.06,0.74,1.187,384.335,619.012,172.992,209.974,36.896,11318.265,780.413,765.581,1503.862,1488.966,,,,4.736,779.509,,,,83.124,,,,,,,16.714,,,,122.191,8.312,,,,118.539
0,55920,,,,,1.445,2.646,8.47,,,,5.633,5.965,,,5.325,9.205,3.06,,,,,8.542,57.63,,,4.827,,0.77,19.086,,,1.079,,,3.279,,,199.495,97.528,6.47,0.505,,,,,,,,,,,,,,1.912,3.06,1.53,2.678,,,6.836,,,,,117.567,104.214,161.415,1.821,4.371,,1.082,17.552,17.925,2.88,0.214,,,,,,,,,,,107.77,36.977,613.726,744.975,15.121,283.371,244.833,177.054,118.52,73.799,21.359,19.478,,,12.571,,103.437,1.25,617.005,4.08,,5.1,,,,,,,,,3.934,,1.073,,3.06,3.825,,,1.02,,202.457,95.476,,19.686,971.158,3.252,430.178,,68.875,1.03,1.046,,,,,,,,,,28.762,4.323,1.36,,10.89,16.958,,,,126.889,97.41,3.833,,,0.761,0.867,1.36,0.722,1.047,382.187,156.774,164.452,216.604,34.363,15606.22,701.93,633.045,840.684,1445.225,,,,5.383,802.61,,,,81.712,,,,,,,17.098,,,,230.848,5.791,,,,110.438
0,55980,,,,,1.64,1.43,8.758,,,,6.676,7.253,,,7.188,10.55,8.16,,,,,9.18,51.51,,,6.387,,0.95,19.058,,,1.143,,,3.099,,,143.237,127.803,6.725,0.572,,,,,,,,,,,,,,3.017,6.8,2.947,2.04,,,6.748,,,,,119.458,106.063,212.925,1.02,1.53,,1.066,17.699,18.092,2.493,0.204,,,,,,,,,,,109.719,36.332,607.785,741.715,15.38,287.298,242.94,179.404,119.148,130.835,21.413,19.647,,,11.446,,91.743,1.422,702.128,6.63,,9.18,,,,,,,,,7.77,,1.077,,3.06,3.57,,,1.077,,203.005,161.107,,16.181,1082.656,3.117,420.659,,67.57,1.135,1.172,,,,,,,,,,28.539,4.355,1.02,264.18,10.948,21.845,,,,143.167,128.102,2.932,,,0.808,0.919,1.457,0.898,0.973,385.256,559.697,252.62,207.789,35.737,10398.529,2504.814,802.447,801.04,1407.992,,,,4.809,647.681,,,,78.181,,,,,,,18.481,,,,206.153,7.228,,,,84.15
0,56040,,,,,1.437,3.106,8.362,,,,6.039,6.943,,,6.945,8.404,,,,,,8.568,61.37,,,5.424,,0.784,19.084,,,1.05,,,2.964,,,230.648,191.564,6.773,0.578,,,,,,,,,,,,,,1.466,3.315,1.742,2.805,,,6.718,,,,,118.369,105.446,185.64,1.166,1.967,,1.255,17.61,18.057,2.866,0.222,,,,,,,,,,,106.573,37.445,614.044,740.494,16.187,306.686,242.132,177.457,119.997,112.911,21.915,19.565,,,12.375,,91.34,1.345,392.478,,,9.01,,,,,,,,,6.277,,1.105,,3.789,3.06,,,1.136,,204.586,186.787,,9.326,615.442,3.186,432.37,,68.454,1.108,1.033,,,,,,,,,,29.517,4.391,2.04,,10.943,18.564,,,,141.587,159.936,2.969,,,0.766,0.863,,0.748,1.215,383.998,77.86,103.252,205.02,40.061,8352.597,777.297,681.321,1276.02,1442.313,,,,5.043,741.726,,,,83.508,,,,,,,18.402,,,,122.541,5.677,,,,112.44
0,56100,,,,,1.681,1.398,7.878,,,,6.885,7.311,,,7.028,7.63,7.948,,,,,11.73,65.535,,,7.47,,0.883,18.979,,,1.313,,,3.391,,,186.405,87.501,6.56,0.565,,,,,,,,,,,,,,1.19,4.76,1.587,2.38,,,6.717,,,,,118.769,105.297,187.17,1.148,2.338,,1.148,17.646,18.062,2.944,0.206,,,,,,,,,,,108.58,37.253,608.728,742.83,13.768,301.905,250.082,179.823,120.727,62.782,22.56,19.561,,,11.978,,88.32,1.326,718.945,7.14,,7.395,,,,,,,,,6.074,,1.772,,3.825,4.42,,,1.157,,200.842,175.704,,13.538,581.081,3.226,427.122,,69.018,1.027,1.039,,,,,,,,,,28.922,4.348,1.02,186.66,10.911,20.562,,,,143.644,108.454,2.793,,,0.753,0.863,1.275,0.762,0.995,384.068,723.384,593.677,217.697,37.558,10948.155,879.495,815.216,886.635,1349.564,,,,4.825,592.509,,,,95.201,,,,,,,16.732,,,,178.161,7.664,,,,78.81
0,56160,,,,,1.515,1.422,8.905,,,,5.254,6.374,,,6.002,7.928,,,,,,8.16,,,,7.809,,0.763,19.583,,,1.159,,,3.152,,,256.844,138.429,6.229,0.487,,,,,,,,,,,,,,1.496,5.44,1.558,2.21,,,6.699,,,,,117.551,104.279,199.716,1.177,1.412,,1.113,17.544,18.123,2.777,0.206,,,,,,,,,,,109.849,35.962,612.498,746.322,16.068,286.374,249.759,181.212,123.904,64.731,21.679,20.092,,,21.255,,89.318,1.105,848.388,7.707,,6.63,,,,,,,,,5.036,,1.216,,4.335,2.89,,,1.054,236.64,201.504,192.344,,16.32,1406.847,3.263,416.873,,69.167,1.115,1.067,,,,,,,,,,28.833,4.307,1.02,612.0,10.862,22.482,,,,132.773,128.035,2.678,,,0.813,0.928,1.7,0.746,0.941,383.656,673.693,923.683,213.034,40.87,1995.816,739.798,820.564,927.52,2426.423,,,,5.408,637.258,,,,93.234,,,,,,,20.601,,,,119.158,5.206,,,,93.018
0,56220,,,,,1.36,1.587,8.014,,,,6.51,7.421,,,7.084,9.817,,,,,,5.61,60.69,,,6.877,,0.814,19.07,,,1.332,,,3.418,,,184.295,79.638,6.79,0.571,,,,,,,,,,,,,,1.105,8.16,1.53,2.04,,,6.72,,,,,120.336,106.893,166.26,1.159,3.4,,1.229,17.662,17.997,2.04,0.221,,,,,,,,,,,106.391,35.075,611.841,735.027,16.586,280.113,242.072,182.345,118.499,70.102,21.206,19.472,,,8.991,,90.908,1.417,361.451,,,6.913,,,,,,,,,5.712,,1.081,,3.57,4.08,,,1.226,298.248,206.081,174.755,,21.067,538.193,3.072,425.393,,68.947,0.961,1.173,,,,,,,,,,28.174,4.322,1.02,280.5,10.82,38.25,,,,148.265,142.433,4.466,,,0.826,0.941,1.36,0.78,1.063,385.558,724.147,135.68,209.756,33.062,9337.264,812.579,736.178,1072.36,1461.702,,,,5.578,573.742,,,,77.905,,,,,,,19.781,,,,120.848,6.224,,,,94.277
0,56280,,,,,1.466,1.53,9.136,,,,5.66,6.718,,,5.907,9.715,9.747,,,,,8.542,,,,8.585,,0.864,19.212,,,1.168,,,3.328,,,207.506,118.105,6.432,0.497,,,,,,,,,,,,,,1.488,4.42,1.779,2.125,,,6.732,,,,,118.127,104.679,141.525,1.02,1.062,,1.02,17.747,18.178,2.55,0.247,,,,,,,,,,,106.935,36.039,612.908,738.341,16.607,287.772,248.244,176.897,119.658,75.375,21.212,19.901,,,11.609,,89.232,1.02,541.822,3.06,,6.63,,,,,,,,,7.282,,1.146,,3.698,3.57,,,1.055,444.306,205.394,210.263,,19.848,306.932,3.155,417.589,,67.43,1.005,1.083,,,,,,,,,,26.625,4.234,1.275,378.42,10.85,24.99,,,,144.328,120.211,2.263,,,0.89,1.015,1.02,0.74,0.977,382.672,438.17,147.756,214.71,32.886,12096.669,756.415,651.246,849.405,1923.364,,,,4.647,534.471,,,,80.085,,,,,,,19.791,,,,169.246,8.942,,,,60.533
0,56340,,,,,1.02,1.836,8.563,,,,6.43,8.689,,,8.194,8.16,,,,,,6.557,,,,8.291,,0.886,19.058,,,1.195,,,3.333,,,155.142,99.042,6.656,0.538,,,,,,,,,,,,,,1.466,6.12,1.643,2.21,,,6.821,,,,,119.87,106.994,150.96,1.105,1.53,,1.53,17.654,17.875,2.604,0.25,,,,,,,,,,,110.309,35.381,611.588,741.03,17.022,312.143,247.292,182.715,121.123,70.416,21.688,19.893,,,11.246,,95.458,1.152,474.784,9.18,,6.63,,,,,,,,,7.14,,1.391,,3.797,3.57,,,1.278,399.489,195.171,186.492,,24.604,309.076,3.184,419.462,,69.676,1.002,1.152,,,,,,,,,,28.234,4.3,1.02,,10.862,21.114,,,,139.951,116.516,4.469,,,0.959,1.067,1.02,0.757,1.038,384.635,268.851,558.28,212.597,38.143,9308.386,1478.524,884.7,794.07,1281.415,,,,5.974,648.87,,,,95.072,,,,,,,16.564,,,,521.967,7.556,,,,79.285
0,56400,,,,,1.326,1.53,7.881,,,,5.95,6.324,,,5.662,8.639,7.253,,,,,8.568,,,,4.936,,0.832,19.841,,,1.208,,,3.372,,,200.94,203.331,6.903,0.518,,,,,,,,,,,,,,1.084,4.08,1.445,2.04,,,6.775,,,,,118.181,104.487,169.32,1.02,1.7,,1.437,17.602,18.181,2.805,0.29,,,,,,,,,,,107.189,35.833,609.184,736.862,15.011,315.154,243.405,182.561,120.628,64.898,21.54,20.116,,,11.975,,96.825,1.235,632.625,10.71,,7.905,,,,,,,,,5.1,,1.275,,3.338,4.08,,,1.133,329.364,189.73,232.804,,19.571,330.755,3.026,425.284,,68.773,1.018,1.054,,,,,,,,,,30.573,4.265,1.904,213.996,10.906,17.544,,,,158.729,117.573,2.805,,,0.841,0.964,1.02,0.767,0.989,381.868,231.906,248.104,210.193,33.424,2701.552,925.204,819.813,1019.433,1335.801,,,,5.015,554.955,,,,79.751,,,,,,,16.023,,,,226.976,5.471,,,,99.45
0,56460,,,,,6.732,1.938,8.152,,,,5.922,6.732,,,6.146,7.464,,,,,,7.344,64.77,,,6.36,,0.885,19.513,,,1.185,,,3.348,,,183.09,176.083,6.923,0.613,,,,,,,,,,,,,,1.339,6.46,1.53,2.04,,,6.733,,,,,118.072,104.892,178.209,8.976,1.428,,1.232,17.593,18.012,2.404,0.287,,,,,,,,,,,108.741,36.21,608.084,732.31,17.059,268.905,244.435,182.137,118.342,117.938,20.994,20.124,,,9.743,,99.321,1.224,562.296,8.67,,10.054,,,,,,,,,5.893,,1.04,,3.264,4.42,,,1.055,275.4,203.126,185.392,,16.5,1620.31,3.25,418.742,,69.466,1.133,1.188,,,,,,,,,,28.575,4.315,1.02,172.89,10.758,22.695,,,,154.306,126.949,13.6,,,0.833,0.937,,0.753,1.156,383.026,524.376,349.295,214.2,34.997,10297.919,823.82,850.634,886.125,1627.327,,,,4.636,572.536,,,,70.733,,,,,,,14.925,,,,118.656,6.973,,,,70.08
0,56520,,,,,,,9.595,,,,5.712,6.949,,,6.001,9.089,,,,,,6.732,,,,17.559,,1.105,19.301,,,1.25,,,3.648,,,174.114,127.5,6.66,0.488,,,,,,,,,,,,,,1.275,6.63,1.7,2.422,,,6.807,,,,,117.562,104.558,175.032,2.267,1.7,,1.241,17.56,18.022,2.801,0.313,,,,,,,,,,,108.584,35.056,615.792,734.822,17.521,273.232,243.663,184.402,118.371,73.848,21.849,20.748,,,9.464,,100.232,1.632,706.106,8.16,,8.466,,,,,,,,,4.961,,1.119,,4.08,4.335,,,1.2,388.177,207.507,174.154,,31.11,979.499,3.193,422.839,,68.339,1.115,1.079,,,,,,,,,,31.487,4.271,0.874,210.12,10.974,21.335,,,,149.834,101.602,4.243,,,0.845,0.933,,1.221,1.069,382.435,1220.822,1224.314,215.511,34.715,14982.642,912.135,686.811,837.306,3024.256,,,,4.794,664.02,,,,78.722,,,,,,,15.661,,,,130.523,6.05,,,,70.671
0,56580,,,,,,,8.977,,,,7.179,8.756,,,8.099,9.489,,,,,,8.415,,,,6.89,,1.03,19.009,,,1.116,,,3.503,,,177.905,193.878,6.667,0.544,,,,,,,,,,,,,,1.084,10.88,1.247,2.21,,,6.842,,,,,119.01,105.193,206.89,1.211,1.658,,1.113,17.599,18.057,2.183,0.253,,,,,,,,,,,105.626,36.596,614.455,738.647,18.936,288.054,248.447,185.327,120.16,71.91,21.54,20.243,,,12.041,,94.203,1.473,255.753,,,8.84,,,,,,,,,8.479,,1.224,,4.76,4.59,,,1.228,296.94,189.76,204.731,,17.572,660.494,3.328,434.411,,70.212,1.24,1.118,,,,,,,,,,28.785,4.185,1.02,,10.912,26.293,,,,134.271,108.71,3.432,,,0.76,0.865,,0.884,1.247,383.121,474.365,250.478,211.796,37.948,9996.501,748.963,12986.56,1270.155,1809.211,,,,6.018,620.387,,,,75.376,,,,,,,17.137,,,,147.881,7.047,,,,77.214
0,56640,,,,,1.836,1.632,8.293,,,,15.753,7.058,,,8.144,8.082,,,,,,5.355,,,,5.035,,0.982,19.437,,,1.151,,,3.206,,,241.74,117.544,6.482,0.509,,,,,,,,,,,,,,1.232,4.25,1.519,2.295,,,7.07,,,,,118.299,105.562,206.448,1.02,1.721,,1.428,17.637,17.978,2.153,0.249,,,,,,,,,,,107.317,36.63,613.532,736.05,15.957,297.712,244.696,171.751,118.643,75.027,21.554,19.922,,,13.286,,90.364,1.326,296.753,,,6.8,,,,,,,,,5.559,,1.334,,3.06,3.4,,,1.08,328.809,199.593,189.699,,11.832,464.994,3.171,421.365,,69.352,1.158,1.162,,,,,,,,,,27.821,4.362,1.02,199.92,10.873,21.564,,,,152.825,130.697,2.295,,,0.741,0.864,1.7,0.818,1.03,382.848,197.844,414.675,210.411,28.688,1258.4,789.65,806.31,942.48,1418.276,,,,4.998,526.807,,,,89.928,,,,,,,16.256,,,,123.132,6.848,,,,110.67
0,56700,,,,,1.785,1.53,8.861,,,,5.988,6.625,,,6.786,8.942,8.033,,,,,6.12,,,,5.231,,0.87,20.188,,,1.102,,,3.358,,,145.86,180.419,6.911,0.45,,,,,,,,,,,,,,1.275,6.46,4.363,2.55,,,6.617,,,,,118.526,104.66,176.97,1.326,1.836,,1.164,17.657,18.148,2.823,0.202,,,,,,,,,,,110.028,35.009,609.357,727.26,13.1,281.798,245.484,182.433,121.659,77.336,21.597,20.594,,,10.503,,90.977,1.127,1782.843,4.335,,8.379,,,,,,,,,8.945,,1.445,,3.74,3.91,,,1.059,383.948,210.576,200.754,,11.22,354.281,3.14,424.636,,66.858,0.994,1.03,,,,,,,,,,27.235,4.252,1.02,357.0,10.855,20.655,,,,159.448,135.625,2.716,,,0.754,0.845,1.402,0.741,1.016,383.918,319.731,436.272,206.987,34.082,4404.156,726.963,778.352,829.94,2005.166,,,,4.807,539.191,,,,74.446,,,,,,,17.807,,,,123.146,6.254,,,,106.25
0,56760,,,,,1.785,2.04,8.09,,,,6.735,5.869,,,5.593,7.529,,,,,,5.508,,,,6.63,,0.811,19.37,,,1.111,,,3.505,,,133.987,183.063,6.673,0.484,,,,,,,,,,,,,,2.278,4.08,1.572,2.295,,,6.744,,,,,118.798,105.638,193.8,1.02,2.04,,1.571,17.53,17.863,3.06,0.203,,,,,,,,,,,106.451,35.208,611.182,738.777,14.35,302.578,245.727,179.799,118.837,95.914,21.536,19.893,,,11.651,,88.62,1.402,393.625,,,4.08,,,,,,,,,8.16,,1.109,,3.06,3.643,,,1.093,316.019,199.472,187.496,,21.857,1223.679,2.907,417.001,,67.335,1.193,1.087,,,,,,,,,,28.938,4.189,1.133,,10.821,20.4,,,,133.931,170.092,2.413,,,0.751,0.856,,0.721,1.115,385.522,170.102,191.177,212.014,39.478,17516.856,819.379,663.285,1064.2,1510.648,,,,5.1,541.737,,,,82.674,,,,,,,15.95,,,,372.217,5.674,,,,78.191
0,56820,,,,,1.402,1.785,8.202,,,,6.35,8.493,,,7.194,8.99,,,,,,7.735,47.43,,,6.753,,0.837,19.231,,,1.198,,,3.35,,,147.39,101.807,6.398,0.452,,,,,,,,,,,,,,1.785,14.28,1.87,2.55,,,6.819,,,,,116.199,103.447,134.64,2.295,1.53,,1.14,17.511,17.851,2.04,0.201,,,,,,,,,,,109.017,35.629,615.475,745.668,14.569,301.223,244.841,186.453,121.136,71.287,21.867,20.57,,,9.978,,91.987,1.159,318.369,,,9.18,,,,,,,,,7.14,,1.02,,3.06,3.952,,,1.032,285.549,181.956,204.005,,6.205,522.525,3.055,427.923,,71.292,1.006,1.045,,,,,,,,,,31.115,4.202,1.02,172.38,10.918,19.529,,,,154.439,153.923,3.4,,,1.254,0.866,1.572,0.703,0.873,384.164,153.325,197.115,214.929,33.941,14101.776,856.97,797.104,901.68,2095.564,,,,4.947,626.731,,,,94.439,,,,,,,17.234,,,,539.832,6.16,,,,85.128
0,56880,,,,,1.36,3.23,8.506,,,,6.68,6.281,,,6.603,8.148,,,,,,11.73,68.85,,,8.217,,0.78,19.056,,,1.105,,,3.242,,,228.537,184.429,6.437,0.433,,,,,,,,,,,,,,1.377,6.528,1.598,2.55,,,6.863,,,,,119.972,106.248,200.94,1.343,1.972,,1.275,17.504,17.896,1.967,0.205,,,,,,,,,,,110.085,35.478,610.414,746.605,15.597,265.414,243.452,180.133,120.401,73.418,21.537,20.045,,,9.477,,90.994,1.36,351.728,6.12,,5.492,,,,,,,,,5.355,,1.218,,3.876,3.23,,,1.223,353.876,202.844,194.635,,17.34,312.576,3.058,429.889,,69.283,1.043,1.047,,,,,,,,,,27.947,4.194,1.02,224.91,10.827,21.42,,,,149.312,145.076,3.06,,,0.77,0.853,1.02,0.715,1.059,384.595,593.06,482.63,212.233,33.605,18789.825,841.704,733.346,978.18,1399.171,,,,4.862,548.961,,,,73.113,,,,,,,15.787,,,,202.835,7.064,,,,82.911
0,56940,,,,,,,9.583,,,,6.766,8.259,,,7.731,8.236,,,,,,3.06,,,,7.182,,0.723,19.393,,,1.228,,,3.505,,,220.014,141.371,6.59,0.391,,,,,,,,,,,,,,1.445,4.08,1.587,2.21,,,6.648,,,,,118.827,105.972,154.02,1.275,1.53,,1.122,17.436,17.83,2.341,0.184,,,,,,,,,,,105.507,37.173,612.763,733.869,14.612,265.365,243.451,185.109,120.066,68.11,21.031,20.267,,,8.783,,652.463,1.02,418.833,9.18,,11.05,,,,,,,,,7.48,,1.268,,3.825,3.74,,,1.117,291.605,196.673,232.285,,19.234,326.263,2.934,427.342,,67.832,0.973,1.034,,,,,,,,,,31.901,4.141,2.04,319.26,10.891,18.388,,,,130.537,123.226,2.179,,,0.782,0.881,1.275,0.649,0.896,384.293,105.774,70.153,219.664,32.215,14623.746,757.541,619.213,1281.63,1470.957,,,,5.185,685.226,,,,79.004,,,,,,,16.094,,,,118.5,7.365,,,,76.341
